Card_ID,Customer_ID,Card_Type,Credit_Limit,Outstanding_Balance,Available_Credit,Card_Status,Issue_Date,Expiry_Date
CC003353,C00352,Gold,703787,252877.97,450909.03,Active,2021-10-17,2026-10-17
CC003354,C00952,Silver,173108,138377.03,34730.97,Active,2025-07-20,2030-07-20
CC003355,C07266,Silver,41193,24040.45,17152.55,Active,2025-08-20,2030-08-20
CC003356,C05135,Platinum,540124,403155.15,136968.85,Active,2023-06-20,2028-06-20
CC003357,C03816,Platinum,686144,485843.22,200300.78,Active,2023-12-28,2028-12-28
CC003358,C08533,Gold,604293,237921.04,366371.96,Active,2025-07-15,2030-07-15
CC003359,C06547,Gold,532108,195294.36,336813.64,Active,2023-02-19,2028-02-19
CC003360,C06032,Platinum,1566949,171996.34,1394952.66,Active,2026-03-28,2031-03-28
CC003361,C00556,Platinum,381172,78417.39,302754.61,Blocked,2026-05-03,2031-05-03
CC003362,C00746,Gold,217185,81206.37,135978.63,Active,2025-12-17,2030-12-17
CC003363,C04997,Platinum,845467,378875.5,466591.5,Active,2023-07-27,2028-07-27
CC003364,C04579,Platinum,776012,228433.66,547578.34,Active,2026-03-02,2031-03-02
CC003365,C01342,Platinum,723382,291522.49,431859.51,Blocked,2026-07-19,2031-07-19
CC003366,C02413,Gold,262663,91238.25,171424.75,Active,2026-07-28,2031-07-28
CC003367,C02041,Platinum,699856,367754.98,332101.02,Active,2023-11-24,2028-11-24
CC003368,C00608,Gold,718239,475858.79,242380.21,Active,2026-02-14,2031-02-14
CC003369,C08355,Silver,110742,60028.37,50713.63,Active,2026-06-23,2031-06-23
CC003370,C03340,Gold,649836,343203.56,306632.44,Active,2026-01-07,2031-01-07
CC003371,C02113,Gold,557666,338687.14,218978.86,Active,2025-03-26,2030-03-26
CC003372,C09595,Gold,126879,62897.65,63981.35,Active,2025-08-27,2030-08-27
CC003373,C08041,Gold,587982,230430.38,357551.62,Active,2026-07-29,2031-07-29
CC003374,C05973,Gold,444777,327846.14,116930.86,Active,2021-03-26,2026-03-26
CC003375,C04745,Silver,154829,100757.19,54071.81,Active,2022-09-06,2027-09-06
CC003376,C03636,Platinum,1494284,879880.27,614403.73,Active,2026-06-16,2031-06-16
CC003377,C08209,Platinum,440047,262124.3,177922.7,Active,2025-08-24,2030-08-24
CC003378,C08093,Platinum,461199,203855.28,257343.72,Active,2025-03-24,2030-03-24
CC003379,C05446,Silver,163945,117468.19,46476.81,Active,2022-08-18,2027-08-18
CC003380,C02626,Gold,537279,84307.33,452971.67,Active,2025-07-26,2030-07-26
CC003381,C05190,Platinum,478928,70329.53,408598.47,Active,2024-11-07,2029-11-07
CC003382,C00110,Platinum,2414693,708343.57,1706349.43,Active,2023-04-28,2028-04-28
CC003383,C02841,Platinum,261888,113036.85,148851.15,Active,2024-05-18,2029-05-18
CC003384,C03309,Gold,573470,388460.4,185009.6,Active,2025-02-07,2030-02-07
CC003385,C06768,Gold,486007,374063.71,111943.29,Active,2025-11-09,2030-11-09
CC003386,C05218,Gold,762361,182997.77,579363.23,Active,2025-09-15,2030-09-15
CC003387,C08338,Gold,326209,100124.54,226084.46,Active,2026-01-07,2031-01-07
CC003388,C03196,Platinum,1897863,1251059.81,646803.19,Active,2021-01-21,2026-01-21
CC003389,C04675,Platinum,643538,379978.47,263559.53,Active,2026-06-17,2031-06-17
CC003390,C03778,Silver,83540,16778.32,66761.68,Active,2026-05-07,2031-05-07
CC003391,C01293,Platinum,641894,99555.69,542338.31,Active,2023-11-27,2028-11-27
CC003392,C08890,Platinum,354785,146412.52,208372.48,Active,2025-10-11,2030-10-11
CC003393,C03553,Gold,665713,420013.71,245699.29,Active,2026-06-25,2031-06-25
CC003394,C09430,Gold,489353,116684.5,372668.5,Active,2023-01-11,2028-01-11
CC003395,C09618,Silver,183742,34906.38,148835.62,Blocked,2024-12-10,2029-12-10
CC003396,C02650,Gold,542399,264041.24,278357.76,Active,2026-03-01,2031-03-01
CC003397,C05059,Gold,593246,287777.1,305468.9,Active,2025-07-16,2030-07-16
CC003398,C07913,Silver,133687,30025.95,103661.05,Active,2023-11-18,2028-11-18
CC003399,C06303,Gold,198721,59226.06,139494.94,Active,2024-09-09,2029-09-09
CC003400,C01501,Gold,736565,102457.24,634107.76,Active,2022-11-21,2027-11-21
CC003401,C02504,Gold,266980,199931.74,67048.26,Active,2024-06-01,2029-06-01
CC003402,C00777,Gold,371318,281490.96,89827.04,Active,2025-01-31,2030-01-31
CC003403,C09518,Platinum,574426,193415.34,381010.66,Active,2023-03-23,2028-03-23
CC003404,C00705,Platinum,716377,272504.02,443872.98,Active,2026-07-02,2031-07-02
CC003405,C06008,Platinum,2456181,926454.57,1529726.43,Active,2025-02-12,2030-02-12
CC003406,C02279,Gold,84330,34908.29,49421.71,Active,2026-07-09,2031-07-09
CC003407,C01661,Platinum,1346842,349070.88,997771.12,Active,2026-06-04,2031-06-04
CC003408,C04930,Platinum,225401,30820.92,194580.08,Active,2026-05-07,2031-05-07
CC003409,C09509,Platinum,888908,115134.13,773773.87,Active,2021-09-16,2026-09-16
CC003410,C02595,Gold,66090,29767.51,36322.49,Active,2024-07-20,2029-07-20
CC003411,C04875,Platinum,615035,69793.56,545241.44,Active,2022-03-18,2027-03-18
CC003412,C06252,Platinum,2204341,1323308.93,881032.07,Active,2024-07-06,2029-07-06
CC003413,C04338,Gold,409845,210155.43,199689.57,Active,2021-02-18,2026-02-18
CC003414,C05424,Gold,207499,71497.32,136001.68,Active,2023-10-03,2028-10-03
CC003415,C02095,Platinum,1867762,1361608.36,506153.64,Active,2024-05-20,2029-05-20
CC003416,C00933,Gold,762277,80149.59,682127.41,Active,2022-11-10,2027-11-10
CC003417,C07125,Platinum,478550,234194.67,244355.33,Active,2026-07-21,2031-07-21
CC003418,C09675,Gold,411378,258312.49,153065.51,Active,2025-05-29,2030-05-29
CC003419,C02701,Platinum,1345976,504529.29,841446.71,Active,2023-03-11,2028-03-11
CC003420,C00238,Silver,146796,76679.99,70116.01,Active,2026-06-17,2031-06-17
CC003421,C01446,Gold,625397,152104.71,473292.29,Active,2025-07-03,2030-07-03
CC003422,C09644,Gold,311914,193377.13,118536.87,Active,2022-05-09,2027-05-09
CC003423,C06703,Gold,797905,490705.01,307199.99,Active,2024-10-31,2029-10-31
CC003424,C01014,Silver,86188,62111.94,24076.06,Active,2025-10-20,2030-10-20
CC003425,C06170,Silver,44252,24492.64,19759.36,Active,2025-03-05,2030-03-05
CC003426,C02891,Platinum,1329179,334639.74,994539.26,Active,2022-07-13,2027-07-13
CC003427,C09314,Gold,389707,273671.98,116035.02,Active,2025-04-27,2030-04-27
CC003428,C04336,Platinum,607446,366884.32,240561.68,Active,2022-12-22,2027-12-22
CC003429,C09050,Gold,373284,277937.29,95346.71,Active,2025-03-13,2030-03-13
CC003430,C06495,Gold,460590,71102.15,389487.85,Active,2024-05-02,2029-05-02
CC003431,C02556,Gold,232715,124151.99,108563.01,Active,2025-11-04,2030-11-04
CC003432,C03593,Platinum,200009,62485.33,137523.67,Active,2026-02-15,2031-02-15
CC003433,C06349,Silver,71808,12068.26,59739.74,Active,2025-04-27,2030-04-27
CC003434,C07739,Platinum,643721,398651.61,245069.39,Active,2024-06-25,2029-06-25
CC003435,C00805,Gold,223482,68883.62,154598.38,Active,2023-08-01,2028-08-01
CC003436,C08843,Gold,348728,99006.65,249721.35,Active,2023-06-21,2028-06-21
CC003437,C07510,Platinum,414607,76382.02,338224.98,Active,2026-01-29,2031-01-29
CC003438,C09926,Gold,37960,27187.08,10772.92,Active,2026-01-22,2031-01-22
CC003439,C08645,Gold,318055,50973.62,267081.38,Active,2023-06-09,2028-06-09
CC003440,C06975,Gold,181985,106723.83,75261.17,Active,2025-03-29,2030-03-29
CC003441,C00147,Gold,790590,344545.05,446044.95,Active,2024-11-24,2029-11-24
CC003442,C02205,Gold,268322,101500.11,166821.89,Active,2026-05-16,2031-05-16
CC003443,C03688,Gold,653496,445237.18,208258.82,Active,2021-05-02,2026-05-02
CC003444,C07809,Platinum,2009554,1463328.44,546225.56,Active,2025-11-01,2030-11-01
CC003445,C03801,Platinum,1388928,829094.49,559833.51,Active,2020-10-22,2025-10-22
CC003446,C08931,Silver,100067,11716.75,88350.25,Active,2024-10-24,2029-10-24
CC003447,C06017,Platinum,1292450,753204.5,539245.5,Active,2025-05-20,2030-05-20
CC003448,C09904,Platinum,892532,635004.94,257527.06,Active,2026-06-11,2031-06-11
CC003449,C03753,Gold,712258,466083.57,246174.43,Active,2023-06-02,2028-06-02
CC003450,C02640,Platinum,500434,177566.17,322867.83,Active,2026-04-18,2031-04-18
CC003451,C08895,Gold,695426,334648.39,360777.61,Active,2026-04-22,2031-04-22
CC003452,C06144,Platinum,777790,372201.22,405588.78,Active,2025-08-15,2030-08-15
CC003453,C00166,Platinum,626772,139001.68,487770.32,Active,2026-04-11,2031-04-11
CC003454,C08836,Platinum,1528628,973918.4,554709.6,Active,2026-07-13,2031-07-13
CC003455,C05162,Platinum,1837064,1052633.06,784430.94,Active,2026-04-27,2031-04-27
CC003456,C08051,Platinum,290644,151572.68,139071.32,Active,2025-12-03,2030-12-03
CC003457,C05330,Gold,576091,317901.36,258189.64,Active,2025-04-08,2030-04-08
CC003458,C06734,Platinum,2226771,478740.86,1748030.14,Active,2026-04-01,2031-04-01
CC003459,C01457,Gold,352096,182792.32,169303.68,Active,2023-03-11,2028-03-11
CC003460,C03154,Platinum,367172,255466.71,111705.29,Active,2022-02-01,2027-02-01
CC003461,C00079,Platinum,2461526,600782.07,1860743.93,Active,2025-06-18,2030-06-18
CC003462,C06561,Silver,139832,100190.48,39641.52,Expired,2024-10-01,2029-10-01
CC003463,C08716,Gold,744807,128606.36,616200.64,Active,2023-12-13,2028-12-13
CC003464,C05402,Platinum,372702,230254.51,142447.49,Active,2024-12-22,2029-12-22
CC003465,C02035,Platinum,712942,129644.9,583297.1,Active,2021-12-18,2026-12-18
CC003466,C05885,Platinum,775092,585853.01,189238.99,Active,2024-12-26,2029-12-26
CC003467,C03040,Platinum,429713,216538.23,213174.77,Active,2026-01-25,2031-01-25
CC003468,C00857,Platinum,311596,80413.7,231182.3,Active,2024-07-01,2029-07-01
CC003469,C05614,Platinum,2255303,1638847.6,616455.4,Active,2026-04-06,2031-04-06
CC003470,C00929,Gold,729018,481118.82,247899.18,Active,2026-03-22,2031-03-22
CC003471,C01512,Gold,110361,29718.38,80642.62,Active,2024-05-17,2029-05-17
CC003472,C02681,Platinum,1936586,1058874.93,877711.07,Blocked,2025-10-02,2030-10-02
CC003473,C07552,Gold,217007,26424.55,190582.45,Active,2024-09-11,2029-09-11
CC003474,C08329,Gold,274801,40372.47,234428.53,Active,2025-02-25,2030-02-25
CC003475,C07046,Gold,574880,323720.41,251159.59,Active,2026-02-20,2031-02-20
CC003476,C03584,Gold,559839,207937.15,351901.85,Active,2020-07-15,2025-07-15
CC003477,C04015,Silver,184583,137272.34,47310.66,Active,2025-11-14,2030-11-14
CC003478,C00707,Gold,715200,560652.02,154547.98,Active,2025-10-08,2030-10-08
CC003479,C02321,Platinum,1336414,789075.02,547338.98,Active,2025-06-08,2030-06-08
CC003480,C00811,Gold,765200,488848.92,276351.08,Active,2025-04-03,2030-04-03
CC003481,C03199,Gold,568107,434252.82,133854.18,Active,2026-07-01,2031-07-01
CC003482,C02132,Platinum,1596849,202911.77,1393937.23,Active,2023-03-17,2028-03-17
CC003483,C08304,Platinum,1795878,496577.27,1299300.73,Active,2026-06-14,2031-06-14
CC003484,C03508,Gold,298572,124886.8,173685.2,Active,2026-05-23,2031-05-23
CC003485,C01727,Silver,153018,18980.28,134037.72,Active,2022-10-15,2027-10-15
CC003486,C07523,Gold,148279,37305.33,110973.67,Active,2026-05-17,2031-05-17
CC003487,C04632,Platinum,1069241,551087.18,518153.82,Active,2025-08-23,2030-08-23
CC003488,C06683,Silver,162722,66895.17,95826.83,Active,2025-04-02,2030-04-02
CC003489,C08166,Gold,792497,294590.69,497906.31,Active,2024-06-01,2029-06-01
CC003490,C07355,Platinum,251081,69610.45,181470.55,Active,2023-10-19,2028-10-19
CC003491,C00603,Platinum,1164733,852099.12,312633.88,Active,2023-10-27,2028-10-27
CC003492,C00607,Silver,106096,55253.13,50842.87,Active,2021-12-28,2026-12-28
CC003493,C00870,Platinum,280552,67160.26,213391.74,Active,2026-03-03,2031-03-03
CC003494,C07674,Gold,385211,246813.88,138397.12,Active,2024-05-25,2029-05-25
CC003495,C00754,Platinum,1513179,1068146.87,445032.13,Active,2026-07-18,2031-07-18
CC003496,C02369,Platinum,2297005,944681.18,1352323.82,Active,2023-10-28,2028-10-28
CC003497,C06906,Platinum,1012940,217886.73,795053.27,Active,2024-11-08,2029-11-08
CC003498,C03557,Gold,188651,93182.19,95468.81,Active,2026-08-04,2031-08-04
CC003499,C08301,Gold,650859,74442.86,576416.14,Active,2021-02-03,2026-02-03
CC003500,C07111,Platinum,769884,134290.62,635593.38,Active,2025-01-03,2030-01-03
CC003501,C06124,Gold,784352,463892.0,320460.0,Active,2024-03-31,2029-03-31
CC003502,C06739,Platinum,2193981,768660.83,1425320.17,Active,2026-07-14,2031-07-14
CC003503,C06876,Platinum,344207,63577.65,280629.35,Active,2025-10-07,2030-10-07
CC003504,C02910,Silver,81515,33606.31,47908.69,Expired,2026-07-31,2031-07-31
CC003505,C01485,Gold,475782,206734.81,269047.19,Expired,2025-04-27,2030-04-27
CC003506,C00338,Platinum,2020795,786653.13,1234141.87,Active,2026-03-16,2031-03-16
CC003507,C05684,Platinum,1109093,344085.2,765007.8,Active,2024-08-05,2029-08-05
CC003508,C08203,Gold,589921,83766.3,506154.7,Active,2024-08-18,2029-08-18
CC003509,C01694,Platinum,2196516,628469.93,1568046.07,Active,2026-04-14,2031-04-14
CC003510,C04824,Gold,343719,111251.68,232467.32,Active,2026-06-13,2031-06-13
CC003511,C01888,Gold,423934,98381.05,325552.95,Active,2021-12-14,2026-12-14
CC003512,C07003,Gold,303858,67059.21,236798.79,Active,2021-09-13,2026-09-13
CC003513,C06399,Silver,48590,9828.72,38761.28,Active,2025-08-23,2030-08-23
CC003514,C09855,Gold,271296,117846.07,153449.93,Expired,2022-10-29,2027-10-29
CC003515,C01921,Gold,372734,101736.8,270997.2,Active,2022-11-03,2027-11-03
CC003516,C00400,Gold,124823,94406.88,30416.12,Active,2024-11-14,2029-11-14
CC003517,C09405,Silver,143212,18622.75,124589.25,Active,2023-09-11,2028-09-11
CC003518,C01664,Gold,401961,229181.76,172779.24,Active,2026-05-22,2031-05-22
CC003519,C04671,Silver,188973,129533.57,59439.43,Active,2025-07-21,2030-07-21
CC003520,C01183,Platinum,1805302,957581.0,847721.0,Active,2023-12-01,2028-12-01
CC003521,C07880,Platinum,2154846,1530608.31,624237.69,Active,2026-03-25,2031-03-25
CC003522,C02774,Gold,746579,224973.65,521605.35,Active,2025-12-06,2030-12-06
CC003523,C07884,Gold,232415,91134.92,141280.08,Active,2024-07-15,2029-07-15
CC003524,C01013,Platinum,352634,226053.43,126580.57,Active,2025-12-27,2030-12-27
CC003525,C09239,Silver,103618,44053.71,59564.29,Active,2023-01-09,2028-01-09
CC003526,C02887,Platinum,1436479,984601.68,451877.32,Active,2023-11-05,2028-11-05
CC003527,C00085,Platinum,692738,317279.53,375458.47,Active,2026-07-28,2031-07-28
CC003528,C07346,Platinum,787399,587728.63,199670.37,Active,2021-02-14,2026-02-14
CC003529,C08326,Platinum,343935,147386.35,196548.65,Active,2026-02-17,2031-02-17
CC003530,C03437,Gold,559042,264380.68,294661.32,Active,2026-06-19,2031-06-19
CC003531,C01979,Gold,481240,362812.9,118427.1,Active,2022-11-29,2027-11-29
CC003532,C05269,Gold,438909,140071.73,298837.27,Active,2021-04-25,2026-04-25
CC003533,C05935,Gold,178377,41719.99,136657.01,Expired,2026-03-21,2031-03-21
CC003534,C06692,Gold,551271,254891.3,296379.7,Active,2024-09-29,2029-09-29
CC003535,C01862,Gold,644436,366541.82,277894.18,Active,2020-12-05,2025-12-05
CC003536,C09346,Platinum,346043,228932.05,117110.95,Active,2025-11-11,2030-11-11
CC003537,C00184,Silver,124761,74711.22,50049.78,Active,2026-07-02,2031-07-02
CC003538,C03460,Platinum,1770332,897955.44,872376.56,Active,2022-02-09,2027-02-09
CC003539,C04659,Platinum,505619,276582.06,229036.94,Active,2026-04-08,2031-04-08
CC003540,C02578,Platinum,1507520,343947.45,1163572.55,Active,2026-07-14,2031-07-14
CC003541,C09109,Platinum,1315131,492044.64,823086.36,Active,2025-09-05,2030-09-05
CC003542,C02785,Platinum,681379,324463.16,356915.84,Active,2021-01-10,2026-01-10
CC003543,C05021,Silver,96200,17999.07,78200.93,Active,2023-10-22,2028-10-22
CC003544,C04942,Silver,133043,13608.56,119434.44,Active,2026-04-11,2031-04-11
CC003545,C07726,Platinum,719103,300824.08,418278.92,Expired,2025-06-04,2030-06-04
CC003546,C04657,Silver,102637,46985.46,55651.54,Active,2024-06-25,2029-06-25
CC003547,C01079,Gold,648483,349972.6,298510.4,Active,2026-06-17,2031-06-17
CC003548,C07172,Gold,658408,244150.38,414257.62,Active,2022-09-06,2027-09-06
CC003549,C06254,Gold,578887,365907.0,212980.0,Expired,2024-06-08,2029-06-08
CC003550,C04458,Gold,273693,80506.58,193186.42,Active,2020-01-31,2025-01-31
CC003551,C06041,Gold,300548,224816.96,75731.04,Active,2025-06-13,2030-06-13
CC003552,C09755,Platinum,2184743,1084937.12,1099805.88,Active,2026-06-25,2031-06-25
CC003553,C07451,Platinum,2109377,1273431.68,835945.32,Active,2022-08-01,2027-08-01
CC003554,C00450,Platinum,1262291,672571.78,589719.22,Active,2026-05-14,2031-05-14
CC003555,C01775,Gold,779459,270851.1,508607.9,Active,2024-10-19,2029-10-19
CC003556,C05393,Platinum,2024988,651443.61,1373544.39,Active,2024-11-30,2029-11-30
CC003557,C07033,Platinum,601889,145776.82,456112.18,Active,2025-07-29,2030-07-29
CC003558,C02207,Platinum,295606,147764.04,147841.96,Active,2024-09-06,2029-09-06
CC003559,C04655,Platinum,709877,132884.92,576992.08,Active,2026-05-20,2031-05-20
CC003560,C06139,Gold,453781,191338.86,262442.14,Active,2026-07-14,2031-07-14
CC003561,C06587,Gold,431044,127429.31,303614.69,Active,2021-09-24,2026-09-24
CC003562,C02254,Platinum,656333,331937.99,324395.01,Active,2024-11-06,2029-11-06
CC003563,C06697,Platinum,1247506,327503.4,920002.6,Active,2026-02-27,2031-02-27
CC003564,C01057,Silver,146426,60000.88,86425.12,Active,2024-03-18,2029-03-18
CC003565,C03345,Platinum,2089859,1307177.39,782681.61,Active,2026-07-24,2031-07-24
CC003566,C01487,Platinum,415093,297731.44,117361.56,Active,2025-06-13,2030-06-13
CC003567,C00214,Platinum,749386,254493.07,494892.93,Active,2026-05-11,2031-05-11
CC003568,C05565,Platinum,1613486,1108066.78,505419.22,Active,2023-12-22,2028-12-22
CC003569,C09408,Gold,281114,146366.92,134747.08,Active,2026-07-27,2031-07-27
CC003570,C00773,Platinum,2452702,938905.16,1513796.84,Active,2024-06-07,2029-06-07
CC003571,C02589,Gold,487458,133629.77,353828.23,Active,2024-08-09,2029-08-09
CC003572,C04079,Silver,187400,133880.7,53519.3,Blocked,2025-06-25,2030-06-25
CC003573,C07289,Platinum,790672,214154.32,576517.68,Active,2025-05-11,2030-05-11
CC003574,C04299,Silver,35735,13300.89,22434.11,Active,2025-03-11,2030-03-11
CC003575,C08453,Gold,714806,289785.42,425020.58,Active,2025-11-19,2030-11-19
CC003576,C00102,Gold,658607,183387.81,475219.19,Active,2023-05-16,2028-05-16
CC003577,C04860,Gold,472482,205516.22,266965.78,Active,2022-04-15,2027-04-15
CC003578,C03956,Platinum,742291,385526.39,356764.61,Active,2026-06-26,2031-06-26
CC003579,C01030,Platinum,599973,213110.58,386862.42,Active,2026-05-27,2031-05-27
CC003580,C01294,Silver,71616,11792.56,59823.44,Active,2022-01-29,2027-01-29
CC003581,C06064,Gold,283105,132401.9,150703.1,Active,2022-06-19,2027-06-19
CC003582,C00364,Gold,348514,244290.95,104223.05,Active,2025-05-12,2030-05-12
CC003583,C08762,Platinum,440216,170198.54,270017.46,Active,2025-01-15,2030-01-15
CC003584,C01824,Gold,296753,158662.33,138090.67,Active,2021-05-19,2026-05-19
CC003585,C00347,Gold,76122,22971.34,53150.66,Active,2026-05-09,2031-05-09
CC003586,C02508,Gold,376083,99801.77,276281.23,Active,2026-05-06,2031-05-06
CC003587,C05403,Silver,50197,7387.37,42809.63,Active,2025-08-27,2030-08-27
CC003588,C06165,Platinum,387412,183543.15,203868.85,Active,2024-06-10,2029-06-10
CC003589,C07953,Platinum,1573703,954051.07,619651.93,Active,2025-02-17,2030-02-17
CC003590,C03604,Platinum,457579,297808.82,159770.18,Active,2024-02-04,2029-02-04
CC003591,C02249,Platinum,1371133,629723.18,741409.82,Active,2023-09-27,2028-09-27
CC003592,C01585,Silver,44902,16868.06,28033.94,Active,2024-12-04,2029-12-04
CC003593,C09880,Silver,64679,17421.15,47257.85,Active,2025-12-28,2030-12-28
CC003594,C04733,Gold,492843,208809.52,284033.48,Active,2024-09-20,2029-09-20
CC003595,C04454,Gold,95068,20293.29,74774.71,Active,2026-06-01,2031-06-01
CC003596,C07462,Silver,128939,25160.25,103778.75,Active,2026-03-27,2031-03-27
CC003597,C06868,Platinum,1827513,1049481.85,778031.15,Active,2026-07-30,2031-07-30
CC003598,C09993,Silver,135879,98125.68,37753.32,Active,2024-05-22,2029-05-22
CC003599,C03889,Platinum,744898,259041.88,485856.12,Active,2022-08-20,2027-08-20
CC003600,C01034,Platinum,2371486,909794.59,1461691.41,Active,2021-09-20,2026-09-20
CC003601,C02846,Platinum,1150005,520040.06,629964.94,Active,2026-06-16,2031-06-16
CC003602,C02484,Platinum,1233886,186800.41,1047085.59,Expired,2025-07-14,2030-07-14
CC003603,C06065,Gold,60287,31534.74,28752.26,Active,2025-09-23,2030-09-23
CC003604,C03263,Gold,591772,69067.54,522704.46,Active,2025-12-08,2030-12-08
CC003605,C08788,Platinum,426041,172493.89,253547.11,Active,2026-01-22,2031-01-22
CC003606,C05868,Gold,346638,192158.75,154479.25,Active,2025-03-09,2030-03-09
CC003607,C09759,Gold,217173,158612.84,58560.16,Active,2026-01-12,2031-01-12
CC003608,C02838,Platinum,1637265,698202.38,939062.62,Active,2020-03-08,2025-03-08
CC003609,C07505,Platinum,1771609,338890.87,1432718.13,Blocked,2024-08-31,2029-08-31
CC003610,C07225,Gold,352607,256672.23,95934.77,Active,2023-05-11,2028-05-11
CC003611,C00125,Gold,255699,88315.51,167383.49,Active,2025-09-08,2030-09-08
CC003612,C05902,Platinum,654434,101232.06,553201.94,Active,2024-11-18,2029-11-18
CC003613,C00932,Platinum,778401,337807.09,440593.91,Active,2022-12-25,2027-12-25
CC003614,C09608,Platinum,702748,103605.41,599142.59,Active,2025-09-15,2030-09-15
CC003615,C09335,Gold,731331,158085.81,573245.19,Expired,2025-02-13,2030-02-13
CC003616,C05050,Gold,788869,227767.01,561101.99,Active,2024-08-02,2029-08-02
CC003617,C00592,Gold,746403,268620.37,477782.63,Active,2020-06-23,2025-06-23
CC003618,C06643,Silver,190674,80503.26,110170.74,Active,2026-07-26,2031-07-26
CC003619,C09703,Gold,253389,167453.84,85935.16,Active,2026-07-21,2031-07-21
CC003620,C07089,Platinum,711198,286887.12,424310.88,Active,2026-04-05,2031-04-05
CC003621,C01451,Silver,173652,105939.03,67712.97,Active,2020-07-29,2025-07-29
CC003622,C08594,Gold,360778,271688.67,89089.33,Active,2024-06-12,2029-06-12
CC003623,C06487,Platinum,1722456,1054168.71,668287.29,Active,2024-11-06,2029-11-06
CC003624,C09341,Silver,81467,13461.01,68005.99,Active,2025-11-04,2030-11-04
CC003625,C01783,Gold,243926,31907.81,212018.19,Active,2025-06-17,2030-06-17
CC003626,C02968,Silver,139674,69628.39,70045.61,Active,2025-12-30,2030-12-30
CC003627,C04380,Platinum,359012,143187.64,215824.36,Active,2026-01-06,2031-01-06
CC003628,C05891,Gold,85211,8554.92,76656.08,Active,2022-06-03,2027-06-03
CC003629,C00491,Platinum,1356809,826386.98,530422.02,Active,2021-02-04,2026-02-04
CC003630,C06814,Gold,373648,279255.27,94392.73,Active,2025-09-21,2030-09-21
CC003631,C02711,Silver,150483,100550.16,49932.84,Active,2026-03-19,2031-03-19
CC003632,C01187,Platinum,590192,410428.77,179763.23,Blocked,2023-06-16,2028-06-16
CC003633,C04886,Gold,785701,379923.95,405777.05,Active,2026-07-08,2031-07-08
CC003634,C02555,Platinum,542394,254218.12,288175.88,Active,2025-08-18,2030-08-18
CC003635,C05198,Platinum,745310,430655.77,314654.23,Active,2024-01-29,2029-01-29
CC003636,C07026,Platinum,457212,118115.79,339096.21,Active,2026-04-16,2031-04-16
CC003637,C00843,Gold,544094,412400.42,131693.58,Active,2025-11-25,2030-11-25
CC003638,C00264,Platinum,1648736,224064.21,1424671.79,Active,2022-04-06,2027-04-06
CC003639,C04147,Platinum,470157,82064.85,388092.15,Active,2026-08-02,2031-08-02
CC003640,C09632,Gold,429588,307809.39,121778.61,Active,2023-12-18,2028-12-18
CC003641,C02435,Platinum,1006773,592150.86,414622.14,Active,2018-08-27,2023-08-27
CC003642,C08339,Silver,134818,53051.43,81766.57,Active,2025-12-25,2030-12-25
CC003643,C07265,Platinum,1140672,611560.69,529111.31,Blocked,2025-07-27,2030-07-27
CC003644,C02732,Platinum,529207,395998.8,133208.2,Active,2025-01-05,2030-01-05
CC003645,C03248,Gold,653160,135747.65,517412.35,Active,2026-01-24,2031-01-24
CC003646,C02055,Gold,588371,107529.79,480841.21,Active,2025-05-20,2030-05-20
CC003647,C07017,Platinum,1831506,1372686.02,458819.98,Active,2025-09-08,2030-09-08
CC003648,C06725,Silver,142749,99155.6,43593.4,Active,2026-06-18,2031-06-18
CC003649,C09563,Silver,73226,24551.06,48674.94,Active,2025-08-25,2030-08-25
CC003650,C09693,Silver,51726,8817.31,42908.69,Active,2021-01-23,2026-01-23
CC003651,C02651,Platinum,357334,170898.31,186435.69,Active,2022-09-10,2027-09-10
CC003652,C00980,Gold,359265,285359.19,73905.81,Active,2025-04-01,2030-04-01
CC003653,C02993,Gold,339967,103348.65,236618.35,Active,2026-04-12,2031-04-12
CC003654,C03788,Platinum,2267973,793961.44,1474011.56,Active,2026-06-26,2031-06-26
CC003655,C09358,Silver,111203,36819.23,74383.77,Active,2025-09-16,2030-09-16
CC003656,C05579,Silver,40358,21391.93,18966.07,Active,2025-12-19,2030-12-19
CC003657,C07199,Gold,378189,275298.63,102890.37,Active,2023-06-05,2028-06-05
CC003658,C05738,Silver,100079,51576.62,48502.38,Active,2024-07-29,2029-07-29
CC003659,C06114,Gold,498262,98173.16,400088.84,Active,2019-07-06,2024-07-06
CC003660,C01848,Platinum,365039,200926.53,164112.47,Active,2025-12-07,2030-12-07
CC003661,C04370,Gold,434662,253113.43,181548.57,Active,2025-06-18,2030-06-18
CC003662,C03892,Gold,72678,42621.01,30056.99,Active,2019-07-02,2024-07-02
CC003663,C09704,Platinum,1867190,587192.29,1279997.71,Active,2022-06-28,2027-06-28
CC003664,C04694,Platinum,1676545,1114694.71,561850.29,Active,2023-06-20,2028-06-20
CC003665,C05627,Gold,111087,62917.32,48169.68,Active,2025-01-29,2030-01-29
CC003666,C07501,Silver,70689,8889.73,61799.27,Active,2024-03-11,2029-03-11
CC003667,C05816,Platinum,354853,62231.33,292621.67,Active,2025-08-24,2030-08-24
CC003668,C04485,Gold,277009,82474.63,194534.37,Active,2025-08-03,2030-08-03
CC003669,C00641,Silver,92719,55914.04,36804.96,Active,2026-03-28,2031-03-28
